transaction_id,customer_id,transaction_date,transaction_type,amount,transaction_frequency,average_transaction_amount,account_age_days,merchant_category,location,fraud_status
2427,15693732,2024-04-11 02:00:00,Deposit,2531.08,19,635.14,1498,Food,Delhi,Normal
2428,15600337,2024-04-11 03:00:00,Payment,4235.22,6,4796.07,769,Travel,Mumbai,Normal
2429,15642063,2024-04-11 04:00:00,Transfer,15301.31,2,626.82,1026,Online,Bangalore,Normal
2430,15750769,2024-04-11 05:00:00,Payment,3635.96,15,58.9,2564,Bills,Delhi,Normal
2431,15685640,2024-04-11 06:00:00,Transfer,8549.26,17,3920.97,2842,Retail,Mumbai,Normal
2432,15754168,2024-04-11 07:00:00,Withdrawal,3960.72,16,497.33,1464,Travel,Mumbai,Normal
2433,15770309,2024-04-11 08:00:00,Transfer,208.2,28,5885.87,1945,Online,Bangalore,Normal
2434,15587394,2024-04-11 09:00:00,Deposit,1891.74,21,8038.65,652,Bills,Hyderabad,Normal
2435,15809772,2024-04-11 10:00:00,Deposit,4284.8,8,11582.59,2813,Travel,Mumbai,Normal
2436,15684645,2024-04-11 11:00:00,Deposit,15038.41,10,4368.26,327,Food,Bangalore,Normal
2437,15764448,2024-04-11 12:00:00,Transfer,9799.6,10,2631.24,1105,Online,Chennai,Normal
2438,15757310,2024-04-11 13:00:00,Deposit,1296.16,10,1737.19,2810,Online,Mumbai,Normal
2439,15635752,2024-04-11 14:00:00,Deposit,1243.01,9,2700.64,333,Food,Mumbai,Normal
2440,15792916,2024-04-11 15:00:00,Deposit,1123.05,28,844.62,1341,Online,Hyderabad,Normal
2441,15630910,2024-04-11 16:00:00,Withdrawal,12787.32,24,1713.44,693,Retail,Hyderabad,Normal
2442,15679283,2024-04-11 17:00:00,Transfer,9575.27,19,5062.41,2976,Online,Chennai,Normal
2443,15635893,2024-04-11 18:00:00,Transfer,7455.68,33,980.65,1171,Retail,Mumbai,Normal
2444,15758769,2024-04-11 19:00:00,Payment,2493.95,4,1226.47,2022,Online,Hyderabad,Normal
2445,15811762,2024-04-11 20:00:00,Transfer,3509.74,3,5534.44,2868,Bills,Bangalore,Normal
2446,15675964,2024-04-11 21:00:00,Withdrawal,3121.2,42,783.26,2724,Bills,Mumbai,Normal
2447,15679024,2024-04-11 22:00:00,Transfer,1461.12,12,1128.86,238,Travel,Bangalore,Normal
2448,15807245,2024-04-11 23:00:00,Withdrawal,3516.27,18,70.81,1346,Bills,Delhi,Normal
2449,15727857,2024-04-12 00:00:00,Withdrawal,154.86,23,5092.6,548,Food,Chennai,Normal
2450,15627801,2024-04-12 01:00:00,Transfer,706.73,20,3848.33,2154,Travel,Hyderabad,Normal
2451,15737741,2024-04-12 02:00:00,Payment,10883.71,6,4741.72,367,Bills,Delhi,Normal
2452,15757897,2024-04-12 03:00:00,Deposit,6965.18,34,964.86,2940,Retail,Hyderabad,Normal
2453,15658435,2024-04-12 04:00:00,Deposit,2748.42,42,4651.02,1843,Online,Delhi,Normal
2454,15662426,2024-04-12 05:00:00,Transfer,3640.25,2,3629.09,1899,Bills,Hyderabad,Normal
2455,15776229,2024-04-12 06:00:00,Transfer,2310.17,30,1823.6,942,Retail,Chennai,Normal
2456,15586870,2024-04-12 07:00:00,Withdrawal,6750.39,9,2303.77,836,Travel,Mumbai,Normal
2457,15631406,2024-04-12 08:00:00,Transfer,7666.72,27,3356.58,1345,Online,Bangalore,Normal
2458,15797595,2024-04-12 09:00:00,Withdrawal,7204.5,42,2719.28,1324,Bills,Delhi,Normal
2459,15674840,2024-04-12 10:00:00,Payment,6411.69,34,4106.97,601,Travel,Bangalore,Normal
2460,15631436,2024-04-12 11:00:00,Transfer,1143.95,40,798.59,2501,Bills,Bangalore,Normal
2461,15720649,2024-04-12 12:00:00,Deposit,2062.22,24,3112.29,1709,Travel,Hyderabad,Normal
2462,15600692,2024-04-12 13:00:00,Deposit,3172.93,49,2393.38,2750,Bills,Mumbai,Normal
2463,15615931,2024-04-12 14:00:00,Transfer,2008.31,17,2472.31,1069,Retail,Hyderabad,Normal
2464,15674991,2024-04-12 15:00:00,Withdrawal,7031.27,29,2534.85,955,Food,Bangalore,Normal
2465,15713426,2024-04-12 16:00:00,Deposit,1997.57,36,8530.42,1814,Retail,Chennai,Normal
2466,15640454,2024-04-12 17:00:00,Withdrawal,743.85,12,6828.81,127,Online,Mumbai,Normal
2467,15607509,2024-04-12 18:00:00,Transfer,2546.14,31,3972.36,1669,Bills,Mumbai,Normal
2468,15664432,2024-04-12 19:00:00,Transfer,19538.77,49,5041.99,2377,Food,Bangalore,Suspicious
2469,15704340,2024-04-12 20:00:00,Deposit,1280.15,9,174.98,776,Food,Hyderabad,Normal
2470,15726556,2024-04-12 21:00:00,Transfer,4735.79,19,5450.18,1475,Online,Chennai,Normal
2471,15569571,2024-04-12 22:00:00,Payment,2836.74,46,2663.41,1360,Online,Delhi,Normal
2472,15663164,2024-04-12 23:00:00,Payment,368.36,46,1529.42,2351,Food,Hyderabad,Normal
2473,15655229,2024-04-13 00:00:00,Deposit,3345.95,17,602.25,290,Online,Mumbai,Normal
2474,15616471,2024-04-13 01:00:00,Payment,6056.07,2,312.75,1292,Online,Hyderabad,Normal
2475,15664555,2024-04-13 02:00:00,Withdrawal,3599.71,40,183.7,965,Bills,Delhi,Normal
2476,15635776,2024-04-13 03:00:00,Deposit,10282.77,5,705.98,1827,Retail,Chennai,Normal
2477,15608109,2024-04-13 04:00:00,Deposit,1704.97,39,122.43,361,Travel,Chennai,Normal
2478,15660809,2024-04-13 05:00:00,Withdrawal,450.99,48,5276.67,144,Food,Delhi,Normal
2479,15777639,2024-04-13 06:00:00,Payment,13788.75,16,1143.34,297,Travel,Delhi,Normal
2480,15631217,2024-04-13 07:00:00,Payment,2375.65,17,1840.15,2089,Food,Bangalore,Normal
2481,15594902,2024-04-13 08:00:00,Payment,4294.89,27,6920.01,102,Food,Mumbai,Normal
2482,15647292,2024-04-13 09:00:00,Deposit,7851.16,7,487.12,1045,Retail,Bangalore,Normal
2483,15807163,2024-04-13 10:00:00,Deposit,1960.13,8,7221.67,2951,Food,Hyderabad,Normal
2484,15693817,2024-04-13 11:00:00,Payment,6296.8,8,4081.5,2483,Food,Delhi,Normal
2485,15725076,2024-04-13 12:00:00,Transfer,727.55,23,1674.38,207,Retail,Bangalore,Normal
2486,15653455,2024-04-13 13:00:00,Payment,1721.57,32,501.38,2029,Online,Mumbai,Normal
2487,15567834,2024-04-13 14:00:00,Withdrawal,781.58,43,383.81,801,Travel,Mumbai,Normal
2488,15775104,2024-04-13 15:00:00,Deposit,8336.14,47,1634.97,975,Food,Delhi,Normal
2489,15743545,2024-04-13 16:00:00,Withdrawal,1259.32,18,604.88,429,Retail,Bangalore,Normal
2490,15729110,2024-04-13 17:00:00,Withdrawal,6318.68,38,1246.32,299,Food,Chennai,Normal
2491,15567446,2024-04-13 18:00:00,Deposit,14349.76,12,217.64,1885,Retail,Delhi,Normal
2492,15697574,2024-04-13 19:00:00,Transfer,3751.47,15,3615.56,1685,Travel,Hyderabad,Normal
2493,15654390,2024-04-13 20:00:00,Payment,3882.96,28,627.91,2563,Bills,Bangalore,Normal
2494,15669414,2024-04-13 21:00:00,Withdrawal,3090.51,38,5654.37,88,Online,Bangalore,Normal
2495,15622003,2024-04-13 22:00:00,Deposit,1971.81,31,984.5,2719,Bills,Delhi,Normal
2496,15611189,2024-04-13 23:00:00,Withdrawal,3228.03,9,6397.49,916,Retail,Bangalore,Normal
2497,15673837,2024-04-14 00:00:00,Payment,4616.67,8,842.3,295,Food,Bangalore,Normal
2498,15664793,2024-04-14 01:00:00,Transfer,21340.48,46,5111.43,2152,Online,Hyderabad,Suspicious
2499,15602551,2024-04-14 02:00:00,Transfer,13884.15,19,1620.31,2052,Travel,Hyderabad,Normal
2500,15709523,2024-04-14 03:00:00,Transfer,9908.05,8,3499.83,534,Online,Chennai,Normal
2501,15710543,2024-04-14 04:00:00,Deposit,10997.01,34,157.72,2434,Food,Hyderabad,Normal
2502,15755868,2024-04-14 05:00:00,Deposit,3154.14,4,2734.72,2231,Bills,Chennai,Normal
2503,15812071,2024-04-14 06:00:00,Transfer,5356.61,31,643.91,1953,Retail,Hyderabad,Normal
2504,15691703,2024-04-14 07:00:00,Payment,11272.15,38,2664.62,515,Bills,Chennai,Normal
2505,15732448,2024-04-14 08:00:00,Payment,2495.73,3,609.62,1593,Online,Hyderabad,Normal
2506,15772073,2024-04-14 09:00:00,Deposit,16319.69,35,2298.54,1183,Food,Hyderabad,Normal
2507,15586699,2024-04-14 10:00:00,Transfer,2687.44,19,468.93,95,Retail,Delhi,Normal
2508,15693683,2024-04-14 11:00:00,Payment,4595.01,43,993.6,2457,Food,Hyderabad,Normal
2509,15793042,2024-04-14 12:00:00,Payment,6186.01,29,3616.25,1366,Food,Chennai,Normal
2510,15754940,2024-04-14 13:00:00,Payment,15038.22,10,15030.46,436,Online,Delhi,Suspicious
2511,15623525,2024-04-14 14:00:00,Deposit,1402.65,12,2385.42,306,Bills,Chennai,Normal
2512,15740223,2024-04-14 15:00:00,Transfer,6854.68,46,4648.43,2692,Food,Hyderabad,Normal
2513,15588918,2024-04-14 16:00:00,Withdrawal,3678.35,30,3101.12,2391,Food,Hyderabad,Normal
2514,15691875,2024-04-14 17:00:00,Transfer,1563.68,30,2759.47,2626,Food,Chennai,Normal
2515,15686611,2024-04-14 18:00:00,Transfer,7494.11,18,267.57,1302,Retail,Bangalore,Normal
2516,15734491,2024-04-14 19:00:00,Deposit,4017.29,24,623.33,1998,Food,Delhi,Normal
2517,15711455,2024-04-14 20:00:00,Payment,5408.39,32,8584.3,490,Food,Delhi,Normal
2518,15806284,2024-04-14 21:00:00,Payment,1949.69,9,2111.65,2476,Online,Hyderabad,Normal
2519,15748116,2024-04-14 22:00:00,Deposit,3281.9,47,3811.12,2528,Food,Delhi,Normal
2520,15795458,2024-04-14 23:00:00,Deposit,4803.23,24,3005.08,2548,Food,Chennai,Normal
2521,15752186,2024-04-15 00:00:00,Deposit,2595.22,26,1904.94,1697,Online,Hyderabad,Normal
2522,15618245,2024-04-15 01:00:00,Deposit,1105.56,3,1962.89,1612,Retail,Delhi,Normal
2523,15571869,2024-04-15 02:00:00,Deposit,16303.76,23,3242.91,985,Bills,Mumbai,Normal
2524,15703820,2024-04-15 03:00:00,Withdrawal,3581.75,11,608.61,736,Online,Delhi,Normal
2525,15585595,2024-04-15 04:00:00,Transfer,6619.8,10,1959.25,132,Retail,Chennai,Normal
2526,15658504,2024-04-15 05:00:00,Transfer,2647.05,36,2369.41,2405,Bills,Delhi,Normal
2527,15708265,2024-04-15 06:00:00,Transfer,2193.55,13,16832.62,2678,Food,Bangalore,Normal
2528,15615096,2024-04-15 07:00:00,Payment,2614.19,29,1732.09,2323,Online,Bangalore,Normal
2529,15659149,2024-04-15 08:00:00,Withdrawal,2631.36,38,4137.81,2182,Food,Hyderabad,Normal
2530,15797246,2024-04-15 09:00:00,Transfer,3928.29,13,591.29,2769,Online,Bangalore,Normal
2531,15717056,2024-04-15 10:00:00,Payment,3920.5,26,270.89,1001,Bills,Chennai,Normal
2532,15686255,2024-04-15 11:00:00,Withdrawal,3437.35,20,8208.61,1355,Retail,Mumbai,Normal
2533,15705301,2024-04-15 12:00:00,Withdrawal,723.89,5,5248.24,182,Online,Mumbai,Normal
2534,15634310,2024-04-15 13:00:00,Payment,3426.64,20,1527.97,986,Retail,Hyderabad,Normal
2535,15806327,2024-04-15 14:00:00,Withdrawal,926.25,14,2809.38,1159,Food,Hyderabad,Normal
2536,15662189,2024-04-15 15:00:00,Payment,674.15,45,583.55,759,Food,Bangalore,Normal
2537,15576714,2024-04-15 16:00:00,Transfer,13488.94,14,4912.52,103,Bills,Chennai,Normal
2538,15774401,2024-04-15 17:00:00,Payment,4643.71,8,291.7,885,Bills,Bangalore,Normal
2539,15808044,2024-04-15 18:00:00,Withdrawal,5386.55,48,5659.32,2362,Travel,Chennai,Normal
2540,15781272,2024-04-15 19:00:00,Transfer,2569.1,13,3166.01,1603,Travel,Chennai,Normal
2541,15611287,2024-04-15 20:00:00,Transfer,11983.43,24,1307.64,309,Bills,Mumbai,Normal
2542,15759038,2024-04-15 21:00:00,Deposit,5079.6,15,7938.69,816,Food,Chennai,Normal
2543,15633818,2024-04-15 22:00:00,Deposit,7330.37,1,17095.38,715,Retail,Delhi,Suspicious
2544,15738715,2024-04-15 23:00:00,Withdrawal,2298.78,22,1173.99,1609,Bills,Chennai,Normal
2545,15631310,2024-04-16 00:00:00,Payment,16095.86,34,6564.67,998,Retail,Mumbai,Normal
2546,15791172,2024-04-16 01:00:00,Payment,8586.82,40,5547.84,2368,Travel,Bangalore,Normal
2547,15656148,2024-04-16 02:00:00,Withdrawal,9618.98,3,5500.47,2063,Retail,Chennai,Normal
2548,15619340,2024-04-16 03:00:00,Transfer,944.88,26,12608.2,1195,Bills,Delhi,Normal
2549,15771540,2024-04-16 04:00:00,Withdrawal,1580.16,14,2666.93,797,Food,Hyderabad,Normal
2550,15591986,2024-04-16 05:00:00,Withdrawal,1681.75,41,4485.49,2389,Bills,Bangalore,Normal
2551,15809830,2024-04-16 06:00:00,Transfer,1579.79,8,6946.3,675,Online,Hyderabad,Normal
2552,15576124,2024-04-16 07:00:00,Payment,9669.2,49,2612.14,55,Online,Delhi,Normal
2553,15772329,2024-04-16 08:00:00,Withdrawal,162.02,16,2626.73,1964,Online,Mumbai,Normal
2554,15701037,2024-04-16 09:00:00,Payment,395.76,42,1534.74,2332,Food,Mumbai,Normal
2555,15598695,2024-04-16 10:00:00,Withdrawal,1600.44,21,6071.55,1788,Bills,Bangalore,Normal
2556,15593976,2024-04-16 11:00:00,Transfer,1114.92,10,4635.94,1109,Online,Chennai,Normal
2557,15618446,2024-04-16 12:00:00,Transfer,1318.91,25,2399.65,2370,Bills,Chennai,Normal
2558,15635256,2024-04-16 13:00:00,Deposit,7996.03,38,2174.34,666,Travel,Hyderabad,Normal
2559,15783615,2024-04-16 14:00:00,Transfer,4140.56,22,301.44,259,Online,Mumbai,Normal
2560,15624695,2024-04-16 15:00:00,Deposit,28.94,49,26.09,2130,Online,Chennai,Normal
2561,15658240,2024-04-16 16:00:00,Withdrawal,2804.66,48,3010.69,130,Food,Chennai,Normal
2562,15632551,2024-04-16 17:00:00,Payment,2620.27,47,2161.66,1520,Bills,Mumbai,Normal
2563,15603582,2024-04-16 18:00:00,Transfer,604.88,46,6359.26,833,Food,Mumbai,Normal
2564,15615322,2024-04-16 19:00:00,Transfer,5637.25,4,3129.26,898,Food,Delhi,Normal
2565,15808851,2024-04-16 20:00:00,Transfer,6054.94,4,11039.86,2344,Bills,Hyderabad,Normal
2566,15750803,2024-04-16 21:00:00,Withdrawal,6380.8,30,873.32,1848,Travel,Mumbai,Normal
2567,15643024,2024-04-16 22:00:00,Deposit,6518.43,2,18481.27,31,Bills,Delhi,Suspicious
2568,15629078,2024-04-16 23:00:00,Withdrawal,0.26,29,1414.83,51,Travel,Mumbai,Normal
2569,15789874,2024-04-17 00:00:00,Payment,15386.97,43,4113.63,2655,Food,Bangalore,Normal
2570,15734365,2024-04-17 01:00:00,Withdrawal,8415.66,36,2787.45,2289,Travel,Bangalore,Normal
2571,15720745,2024-04-17 02:00:00,Payment,11716.08,21,1782.5,1933,Travel,Bangalore,Normal
2572,15646756,2024-04-17 03:00:00,Transfer,78.83,21,600.08,2606,Travel,Mumbai,Normal
2573,15732884,2024-04-17 04:00:00,Payment,13579.82,48,579.34,2465,Online,Chennai,Normal
2574,15619857,2024-04-17 05:00:00,Payment,8298.09,21,4972.32,43,Online,Chennai,Normal
2575,15579334,2024-04-17 06:00:00,Deposit,9076.75,4,1896.96,548,Food,Bangalore,Normal
2576,15654959,2024-04-17 07:00:00,Payment,489.65,1,13007.45,1965,Bills,Hyderabad,Normal
2577,15773973,2024-04-17 08:00:00,Payment,6711.92,26,1576.02,645,Travel,Delhi,Normal
2578,15732020,2024-04-17 09:00:00,Withdrawal,16083.98,2,16423.33,991,Online,Bangalore,Suspicious
2579,15731166,2024-04-17 10:00:00,Transfer,5674.52,9,919.78,2480,Bills,Delhi,Normal
2580,15730590,2024-04-17 11:00:00,Withdrawal,4226.38,45,433.97,316,Travel,Delhi,Normal
2581,15806455,2024-04-17 12:00:00,Withdrawal,14559.68,18,1499.18,2461,Bills,Bangalore,Normal
2582,15745623,2024-04-17 13:00:00,Transfer,2925.39,48,8671.68,1953,Retail,Chennai,Normal
2583,15790846,2024-04-17 14:00:00,Transfer,4572.63,48,2951.34,1144,Travel,Hyderabad,Normal
2584,15740458,2024-04-17 15:00:00,Payment,3234.55,42,583.11,855,Bills,Bangalore,Normal
2585,15700366,2024-04-17 16:00:00,Payment,13503.85,41,905.09,2389,Travel,Delhi,Normal
2586,15638159,2024-04-17 17:00:00,Deposit,395.67,11,1491.57,2803,Travel,Mumbai,Normal
2587,15777772,2024-04-17 18:00:00,Withdrawal,3476.95,25,3568.02,2120,Retail,Mumbai,Normal
2588,15755798,2024-04-17 19:00:00,Transfer,5807.0,26,1616.14,1127,Bills,Delhi,Normal
2589,15662397,2024-04-17 20:00:00,Payment,7848.84,36,5498.32,2831,Food,Bangalore,Normal
2590,15727408,2024-04-17 21:00:00,Transfer,4373.57,42,3831.51,1022,Online,Chennai,Normal
2591,15648876,2024-04-17 22:00:00,Payment,11979.96,35,8280.3,1614,Travel,Bangalore,Normal
2592,15609510,2024-04-17 23:00:00,Deposit,14235.82,38,2780.29,1933,Travel,Hyderabad,Normal
2593,15601026,2024-04-18 00:00:00,Deposit,332.4,3,1608.94,905,Travel,Mumbai,Normal
2594,15645316,2024-04-18 01:00:00,Transfer,2573.92,41,22367.07,763,Travel,Delhi,Suspicious
2595,15697283,2024-04-18 02:00:00,Deposit,118.69,35,1757.95,1915,Online,Chennai,Normal
2596,15609521,2024-04-18 03:00:00,Transfer,1998.04,40,2238.68,173,Food,Bangalore,Normal
2597,15692142,2024-04-18 04:00:00,Payment,3848.72,22,6624.59,2286,Retail,Hyderabad,Normal
2598,15729489,2024-04-18 05:00:00,Withdrawal,12084.09,8,371.25,1152,Food,Bangalore,Normal
2599,15645815,2024-04-18 06:00:00,Deposit,9372.04,15,1954.24,729,Online,Hyderabad,Normal
2600,15781530,2024-04-18 07:00:00,Payment,681.96,45,358.43,143,Bills,Bangalore,Normal
2601,15661275,2024-04-18 08:00:00,Withdrawal,488.23,7,600.06,2252,Retail,Chennai,Normal
2602,15808960,2024-04-18 09:00:00,Withdrawal,4449.06,19,18.61,300,Retail,Chennai,Normal
2603,15762455,2024-04-18 10:00:00,Withdrawal,3797.7,40,38.36,92,Bills,Delhi,Normal
2604,15800268,2024-04-18 11:00:00,Payment,1548.8,42,1914.0,1037,Travel,Chennai,Normal
2605,15774393,2024-04-18 12:00:00,Payment,11485.65,17,6625.36,2873,Online,Hyderabad,Normal
2606,15700696,2024-04-18 13:00:00,Transfer,13111.64,1,3537.27,1457,Bills,Delhi,Normal
2607,15653050,2024-04-18 14:00:00,Withdrawal,2575.94,45,4030.49,2302,Food,Chennai,Normal
2608,15569807,2024-04-18 15:00:00,Withdrawal,11050.15,29,2929.63,2012,Food,Mumbai,Normal
2609,15791326,2024-04-18 16:00:00,Withdrawal,2422.13,13,6854.6,2238,Bills,Hyderabad,Normal
2610,15701524,2024-04-18 17:00:00,Transfer,6674.53,48,8493.7,2458,Online,Delhi,Normal
2611,15809823,2024-04-18 18:00:00,Withdrawal,3230.77,29,7581.57,347,Retail,Hyderabad,Normal
2612,15625942,2024-04-18 19:00:00,Payment,653.87,41,6688.07,2785,Retail,Delhi,Normal
2613,15805681,2024-04-18 20:00:00,Withdrawal,13150.88,42,807.06,2533,Travel,Hyderabad,Normal
2614,15680998,2024-04-18 21:00:00,Deposit,3026.57,6,3604.39,1322,Online,Mumbai,Normal
2615,15770548,2024-04-18 22:00:00,Payment,6630.46,5,3490.66,2421,Food,Chennai,Normal
2616,15694601,2024-04-18 23:00:00,Transfer,2287.8,34,3002.63,1093,Food,Bangalore,Normal
2617,15572291,2024-04-19 00:00:00,Withdrawal,95.31,11,2621.96,443,Travel,Bangalore,Normal
2618,15575679,2024-04-19 01:00:00,Deposit,529.75,9,373.6,1275,Food,Bangalore,Normal
2619,15695356,2024-04-19 02:00:00,Transfer,3428.07,38,431.07,1334,Travel,Delhi,Normal
2620,15582903,2024-04-19 03:00:00,Transfer,5855.34,40,9302.66,254,Travel,Chennai,Normal
2621,15764314,2024-04-19 04:00:00,Payment,2037.85,41,3979.03,1510,Bills,Delhi,Normal
2622,15652615,2024-04-19 05:00:00,Transfer,5945.23,9,1216.97,1207,Retail,Delhi,Normal
2623,15670427,2024-04-19 06:00:00,Transfer,5997.18,8,1310.13,2357,Online,Delhi,Normal
2624,15778025,2024-04-19 07:00:00,Transfer,6085.9,44,3768.43,1406,Online,Delhi,Normal
2625,15781409,2024-04-19 08:00:00,Transfer,3391.51,40,2089.8,2806,Retail,Chennai,Normal
2626,15641575,2024-04-19 09:00:00,Withdrawal,12318.83,3,2328.74,650,Online,Bangalore,Normal
2627,15724127,2024-04-19 10:00:00,Withdrawal,3358.85,13,250.27,2650,Food,Hyderabad,Normal
2628,15787693,2024-04-19 11:00:00,Withdrawal,2991.6,19,597.43,2566,Food,Delhi,Normal
2629,15762984,2024-04-19 12:00:00,Withdrawal,1111.85,34,1999.22,1037,Online,Chennai,Normal
2630,15791316,2024-04-19 13:00:00,Deposit,1838.36,32,4811.71,1998,Bills,Mumbai,Normal
2631,15789379,2024-04-19 14:00:00,Withdrawal,216.28,49,196.87,1251,Online,Hyderabad,Normal
2632,15748360,2024-04-19 15:00:00,Transfer,5019.27,16,1629.21,1329,Travel,Delhi,Normal
2633,15754053,2024-04-19 16:00:00,Withdrawal,1428.66,36,4750.72,1225,Travel,Delhi,Normal
2634,15675896,2024-04-19 17:00:00,Withdrawal,1813.14,18,6281.85,2861,Retail,Hyderabad,Normal
2635,15806796,2024-04-19 18:00:00,Payment,7366.12,14,843.97,537,Food,Hyderabad,Normal
2636,15748595,2024-04-19 19:00:00,Transfer,1981.69,30,5259.43,434,Bills,Delhi,Normal
2637,15804962,2024-04-19 20:00:00,Withdrawal,1386.65,2,12441.13,1324,Online,Chennai,Normal
2638,15625905,2024-04-19 21:00:00,Withdrawal,925.97,13,9492.55,1988,Travel,Mumbai,Normal
2639,15649744,2024-04-19 22:00:00,Withdrawal,7455.13,27,6230.72,2849,Food,Chennai,Normal
2640,15801821,2024-04-19 23:00:00,Deposit,694.62,17,4983.72,693,Food,Bangalore,Normal
2641,15643487,2024-04-20 00:00:00,Withdrawal,3023.43,31,1072.24,2208,Bills,Bangalore,Normal
2642,15679145,2024-04-20 01:00:00,Payment,3535.52,15,4019.43,1679,Bills,Bangalore,Normal
2643,15751445,2024-04-20 02:00:00,Transfer,5813.99,20,4123.15,1438,Bills,Delhi,Normal
2644,15737506,2024-04-20 03:00:00,Transfer,5015.83,5,2089.04,1787,Bills,Mumbai,Normal
2645,15579777,2024-04-20 04:00:00,Withdrawal,8322.66,7,2717.1,1903,Travel,Mumbai,Normal
2646,15723950,2024-04-20 05:00:00,Withdrawal,228.92,18,4737.05,1349,Bills,Delhi,Normal
2647,15617320,2024-04-20 06:00:00,Withdrawal,1758.02,11,12154.69,1436,Food,Delhi,Normal
2648,15592578,2024-04-20 07:00:00,Transfer,1643.45,32,1399.97,1448,Food,Delhi,Normal
2649,15720713,2024-04-20 08:00:00,Transfer,789.22,27,1131.38,1607,Online,Mumbai,Normal
2650,15648178,2024-04-20 09:00:00,Deposit,1706.67,26,3683.27,1313,Food,Delhi,Normal
2651,15645593,2024-04-20 10:00:00,Payment,1853.62,37,560.72,310,Food,Hyderabad,Normal
2652,15659364,2024-04-20 11:00:00,Deposit,3689.51,45,3494.2,2497,Travel,Hyderabad,Normal
2653,15584749,2024-04-20 12:00:00,Payment,5448.82,28,372.2,1245,Food,Hyderabad,Normal
2654,15611088,2024-04-20 13:00:00,Deposit,2399.06,2,2697.96,666,Retail,Delhi,Normal
2655,15735358,2024-04-20 14:00:00,Transfer,6355.38,20,3874.7,1481,Food,Hyderabad,Normal
2656,15783477,2024-04-20 15:00:00,Deposit,2048.61,4,290.75,837,Online,Delhi,Normal
2657,15797767,2024-04-20 16:00:00,Payment,1714.45,13,927.49,2425,Online,Hyderabad,Normal
2658,15788151,2024-04-20 17:00:00,Withdrawal,3895.57,24,1634.12,458,Bills,Delhi,Normal
2659,15798200,2024-04-20 18:00:00,Payment,120.01,48,1839.25,1445,Travel,Chennai,Normal
2660,15584462,2024-04-20 19:00:00,Withdrawal,415.76,38,4509.34,2624,Online,Bangalore,Normal
2661,15783659,2024-04-20 20:00:00,Transfer,2706.16,40,3011.77,2479,Retail,Chennai,Normal
2662,15576077,2024-04-20 21:00:00,Payment,14315.87,48,1925.77,694,Retail,Bangalore,Normal
2663,15604813,2024-04-20 22:00:00,Deposit,6391.9,45,2396.27,779,Bills,Bangalore,Normal
2664,15662976,2024-04-20 23:00:00,Payment,461.27,29,52.25,666,Travel,Hyderabad,Normal
2665,15809909,2024-04-21 00:00:00,Withdrawal,9364.35,36,5887.85,2956,Travel,Bangalore,Normal
2666,15665008,2024-04-21 01:00:00,Transfer,6589.46,2,167.48,2164,Food,Bangalore,Normal
2667,15573456,2024-04-21 02:00:00,Deposit,4720.19,41,7071.8,544,Retail,Chennai,Normal
2668,15753549,2024-04-21 03:00:00,Payment,8582.14,18,3114.79,1033,Retail,Bangalore,Normal
2669,15696287,2024-04-21 04:00:00,Withdrawal,2588.49,49,3001.57,2938,Retail,Delhi,Normal
2670,15698510,2024-04-21 05:00:00,Deposit,1251.94,8,4877.41,1350,Retail,Delhi,Normal
2671,15605020,2024-04-21 06:00:00,Transfer,3587.44,15,7851.89,2993,Online,Hyderabad,Normal
2672,15647191,2024-04-21 07:00:00,Deposit,3979.69,41,11434.06,2528,Travel,Chennai,Normal
2673,15814750,2024-04-21 08:00:00,Transfer,3864.49,17,3135.53,1396,Food,Mumbai,Normal
2674,15636089,2024-04-21 09:00:00,Deposit,4162.89,23,653.17,370,Online,Chennai,Normal
2675,15712264,2024-04-21 10:00:00,Payment,14850.8,2,8435.68,1514,Travel,Mumbai,Normal
2676,15749693,2024-04-21 11:00:00,Withdrawal,11626.49,6,166.09,1445,Bills,Bangalore,Normal
2677,15808228,2024-04-21 12:00:00,Payment,10425.97,29,6587.25,1590,Retail,Mumbai,Normal
2678,15629390,2024-04-21 13:00:00,Payment,8082.74,27,4563.01,1604,Food,Bangalore,Normal
